idx	op_type	name	inputs	outputs
882	MatMul	/vector_field/main_blocks.23/attention/out_fc/linear/MatMul	['/vector_field/main_blocks.23/attention/Squeeze_output_0', 'onnx::MatMul_3254']	['/vector_field/main_blocks.23/attention/out_fc/linear/MatMul_output_0']
883	Add	/vector_field/main_blocks.23/attention/out_fc/linear/Add	['tts.ttl.vector_field.main_blocks.23.attention.out_fc.linear.bias', '/vector_field/main_blocks.23/attention/out_fc/linear/MatMul_output_0']	['/vector_field/main_blocks.23/attention/out_fc/linear/Add_output_0']
884	Mul	/vector_field/main_blocks.23/attention/Mul	['/vector_field/main_blocks.23/attention/out_fc/linear/Add_output_0', '/vector_field/main_blocks.3/Transpose_2_output_0']	['/vector_field/main_blocks.23/attention/Mul_output_0']
885	Transpose	/vector_field/main_blocks.23/Transpose_1	['/vector_field/main_blocks.23/attention/Mul_output_0']	['/vector_field/main_blocks.23/Transpose_1_output_0']
886	Add	/vector_field/main_blocks.23/Add	['/vector_field/main_blocks.23/Transpose_1_output_0', '/vector_field/main_blocks.23/Mul_output_0']	['/vector_field/main_blocks.23/Add_output_0']
887	Transpose	/vector_field/main_blocks.23/norm/Transpose	['/vector_field/main_blocks.23/Add_output_0']	['/vector_field/main_blocks.23/norm/Transpose_output_0']
888	LayerNormalization	/vector_field/main_blocks.23/norm/norm/LayerNormalization	['/vector_field/main_blocks.23/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.23.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.23.norm.norm.bias']	['/vector_field/main_blocks.23/norm/norm/LayerNormalization_output_0']
889	Transpose	/vector_field/main_blocks.23/norm/Transpose_1	['/vector_field/main_blocks.23/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.23/norm/Transpose_1_output_0']
890	Mul	/vector_field/main_blocks.23/Mul_1	['/vector_field/main_blocks.23/norm/Transpose_1_output_0', 'latent_mask']	['/vector_field/main_blocks.23/Mul_1_output_0']
891	Mul	/vector_field/last_convnext/convnext.0/Mul	['/vector_field/main_blocks.23/Mul_1_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.0/Mul_output_0']
892	Pad	/vector_field/last_convnext/convnext.0/dwconv/Pad	['/vector_field/last_convnext/convnext.0/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/last_convnext/convnext.0/dwconv/Pad_output_0']
893	Conv	/vector_field/last_convnext/convnext.0/dwconv/Conv	['/vector_field/last_convnext/convnext.0/dwconv/Pad_output_0', 'tts.ttl.vector_field.last_convnext.convnext.0.dwconv.weight', 'tts.ttl.vector_field.last_convnext.convnext.0.dwconv.bias']	['/vector_field/last_convnext/convnext.0/dwconv/Conv_output_0']
894	Mul	/vector_field/last_convnext/convnext.0/Mul_1	['/vector_field/last_convnext/convnext.0/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.0/Mul_1_output_0']
895	Transpose	/vector_field/last_convnext/convnext.0/norm/Transpose	['/vector_field/last_convnext/convnext.0/Mul_1_output_0']	['/vector_field/last_convnext/convnext.0/norm/Transpose_output_0']
896	LayerNormalization	/vector_field/last_convnext/convnext.0/norm/norm/LayerNormalization	['/vector_field/last_convnext/convnext.0/norm/Transpose_output_0', 'tts.ttl.vector_field.last_convnext.convnext.0.norm.norm.weight', 'tts.ttl.vector_field.last_convnext.convnext.0.norm.norm.bias']	['/vector_field/last_convnext/convnext.0/norm/norm/LayerNormalization_output_0']
897	Transpose	/vector_field/last_convnext/convnext.0/norm/Transpose_1	['/vector_field/last_convnext/convnext.0/norm/norm/LayerNormalization_output_0']	['/vector_field/last_convnext/convnext.0/norm/Transpose_1_output_0']
898	Conv	/vector_field/last_convnext/convnext.0/pwconv1/Conv	['/vector_field/last_convnext/convnext.0/norm/Transpose_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.0.pwconv1.weight', 'tts.ttl.vector_field.last_convnext.convnext.0.pwconv1.bias']	['/vector_field/last_convnext/convnext.0/pwconv1/Conv_output_0']
899	Div	/vector_field/last_convnext/convnext.0/act/Div	['/vector_field/last_convnext/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/last_convnext/convnext.0/act/Div_output_0']
900	Erf	/vector_field/last_convnext/convnext.0/act/Erf	['/vector_field/last_convnext/convnext.0/act/Div_output_0']	['/vector_field/last_convnext/convnext.0/act/Erf_output_0']
901	Add	/vector_field/last_convnext/convnext.0/act/Add	['/vector_field/last_convnext/convnext.0/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/last_convnext/convnext.0/act/Add_output_0']
902	Mul	/vector_field/last_convnext/convnext.0/act/Mul	['/vector_field/last_convnext/convnext.0/pwconv1/Conv_output_0', '/vector_field/last_convnext/convnext.0/act/Add_output_0']	['/vector_field/last_convnext/convnext.0/act/Mul_output_0']
903	Mul	/vector_field/last_convnext/convnext.0/act/Mul_1	['/vector_field/last_convnext/convnext.0/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/last_convnext/convnext.0/act/Mul_1_output_0']
904	Conv	/vector_field/last_convnext/convnext.0/pwconv2/Conv	['/vector_field/last_convnext/convnext.0/act/Mul_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.0.pwconv2.weight', 'tts.ttl.vector_field.last_convnext.convnext.0.pwconv2.bias']	['/vector_field/last_convnext/convnext.0/pwconv2/Conv_output_0']
905	Mul	/vector_field/last_convnext/convnext.0/Mul_2	['tts.ttl.vector_field.last_convnext.convnext.0.gamma', '/vector_field/last_convnext/convnext.0/pwconv2/Conv_output_0']	['/vector_field/last_convnext/convnext.0/Mul_2_output_0']
906	Add	/vector_field/last_convnext/convnext.0/Add	['/vector_field/last_convnext/convnext.0/Mul_output_0', '/vector_field/last_convnext/convnext.0/Mul_2_output_0']	['/vector_field/last_convnext/convnext.0/Add_output_0']
907	Mul	/vector_field/last_convnext/convnext.0/Mul_3	['/vector_field/last_convnext/convnext.0/Add_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.0/Mul_3_output_0']
908	Mul	/vector_field/last_convnext/convnext.1/Mul	['/vector_field/last_convnext/convnext.0/Mul_3_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.1/Mul_output_0']
909	Pad	/vector_field/last_convnext/convnext.1/dwconv/Pad	['/vector_field/last_convnext/convnext.1/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/last_convnext/convnext.1/dwconv/Pad_output_0']
910	Conv	/vector_field/last_convnext/convnext.1/dwconv/Conv	['/vector_field/last_convnext/convnext.1/dwconv/Pad_output_0', 'tts.ttl.vector_field.last_convnext.convnext.1.dwconv.weight', 'tts.ttl.vector_field.last_convnext.convnext.1.dwconv.bias']	['/vector_field/last_convnext/convnext.1/dwconv/Conv_output_0']
911	Mul	/vector_field/last_convnext/convnext.1/Mul_1	['/vector_field/last_convnext/convnext.1/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.1/Mul_1_output_0']
912	Transpose	/vector_field/last_convnext/convnext.1/norm/Transpose	['/vector_field/last_convnext/convnext.1/Mul_1_output_0']	['/vector_field/last_convnext/convnext.1/norm/Transpose_output_0']
913	LayerNormalization	/vector_field/last_convnext/convnext.1/norm/norm/LayerNormalization	['/vector_field/last_convnext/convnext.1/norm/Transpose_output_0', 'tts.ttl.vector_field.last_convnext.convnext.1.norm.norm.weight', 'tts.ttl.vector_field.last_convnext.convnext.1.norm.norm.bias']	['/vector_field/last_convnext/convnext.1/norm/norm/LayerNormalization_output_0']
914	Transpose	/vector_field/last_convnext/convnext.1/norm/Transpose_1	['/vector_field/last_convnext/convnext.1/norm/norm/LayerNormalization_output_0']	['/vector_field/last_convnext/convnext.1/norm/Transpose_1_output_0']
915	Conv	/vector_field/last_convnext/convnext.1/pwconv1/Conv	['/vector_field/last_convnext/convnext.1/norm/Transpose_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.1.pwconv1.weight', 'tts.ttl.vector_field.last_convnext.convnext.1.pwconv1.bias']	['/vector_field/last_convnext/convnext.1/pwconv1/Conv_output_0']
916	Div	/vector_field/last_convnext/convnext.1/act/Div	['/vector_field/last_convnext/convnext.1/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/last_convnext/convnext.1/act/Div_output_0']
917	Erf	/vector_field/last_convnext/convnext.1/act/Erf	['/vector_field/last_convnext/convnext.1/act/Div_output_0']	['/vector_field/last_convnext/convnext.1/act/Erf_output_0']
918	Add	/vector_field/last_convnext/convnext.1/act/Add	['/vector_field/last_convnext/convnext.1/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/last_convnext/convnext.1/act/Add_output_0']
919	Mul	/vector_field/last_convnext/convnext.1/act/Mul	['/vector_field/last_convnext/convnext.1/pwconv1/Conv_output_0', '/vector_field/last_convnext/convnext.1/act/Add_output_0']	['/vector_field/last_convnext/convnext.1/act/Mul_output_0']
920	Mul	/vector_field/last_convnext/convnext.1/act/Mul_1	['/vector_field/last_convnext/convnext.1/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/last_convnext/convnext.1/act/Mul_1_output_0']
921	Conv	/vector_field/last_convnext/convnext.1/pwconv2/Conv	['/vector_field/last_convnext/convnext.1/act/Mul_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.1.pwconv2.weight', 'tts.ttl.vector_field.last_convnext.convnext.1.pwconv2.bias']	['/vector_field/last_convnext/convnext.1/pwconv2/Conv_output_0']
922	Mul	/vector_field/last_convnext/convnext.1/Mul_2	['tts.ttl.vector_field.last_convnext.convnext.1.gamma', '/vector_field/last_convnext/convnext.1/pwconv2/Conv_output_0']	['/vector_field/last_convnext/convnext.1/Mul_2_output_0']
923	Add	/vector_field/last_convnext/convnext.1/Add	['/vector_field/last_convnext/convnext.1/Mul_output_0', '/vector_field/last_convnext/convnext.1/Mul_2_output_0']	['/vector_field/last_convnext/convnext.1/Add_output_0']
924	Mul	/vector_field/last_convnext/convnext.1/Mul_3	['/vector_field/last_convnext/convnext.1/Add_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.1/Mul_3_output_0']
925	Mul	/vector_field/last_convnext/convnext.2/Mul	['/vector_field/last_convnext/convnext.1/Mul_3_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.2/Mul_output_0']
926	Pad	/vector_field/last_convnext/convnext.2/dwconv/Pad	['/vector_field/last_convnext/convnext.2/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/last_convnext/convnext.2/dwconv/Pad_output_0']
927	Conv	/vector_field/last_convnext/convnext.2/dwconv/Conv	['/vector_field/last_convnext/convnext.2/dwconv/Pad_output_0', 'tts.ttl.vector_field.last_convnext.convnext.2.dwconv.weight', 'tts.ttl.vector_field.last_convnext.convnext.2.dwconv.bias']	['/vector_field/last_convnext/convnext.2/dwconv/Conv_output_0']
928	Mul	/vector_field/last_convnext/convnext.2/Mul_1	['/vector_field/last_convnext/convnext.2/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.2/Mul_1_output_0']
929	Transpose	/vector_field/last_convnext/convnext.2/norm/Transpose	['/vector_field/last_convnext/convnext.2/Mul_1_output_0']	['/vector_field/last_convnext/convnext.2/norm/Transpose_output_0']
930	LayerNormalization	/vector_field/last_convnext/convnext.2/norm/norm/LayerNormalization	['/vector_field/last_convnext/convnext.2/norm/Transpose_output_0', 'tts.ttl.vector_field.last_convnext.convnext.2.norm.norm.weight', 'tts.ttl.vector_field.last_convnext.convnext.2.norm.norm.bias']	['/vector_field/last_convnext/convnext.2/norm/norm/LayerNormalization_output_0']
931	Transpose	/vector_field/last_convnext/convnext.2/norm/Transpose_1	['/vector_field/last_convnext/convnext.2/norm/norm/LayerNormalization_output_0']	['/vector_field/last_convnext/convnext.2/norm/Transpose_1_output_0']
932	Conv	/vector_field/last_convnext/convnext.2/pwconv1/Conv	['/vector_field/last_convnext/convnext.2/norm/Transpose_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.2.pwconv1.weight', 'tts.ttl.vector_field.last_convnext.convnext.2.pwconv1.bias']	['/vector_field/last_convnext/convnext.2/pwconv1/Conv_output_0']
933	Div	/vector_field/last_convnext/convnext.2/act/Div	['/vector_field/last_convnext/convnext.2/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/last_convnext/convnext.2/act/Div_output_0']
934	Erf	/vector_field/last_convnext/convnext.2/act/Erf	['/vector_field/last_convnext/convnext.2/act/Div_output_0']	['/vector_field/last_convnext/convnext.2/act/Erf_output_0']
935	Add	/vector_field/last_convnext/convnext.2/act/Add	['/vector_field/last_convnext/convnext.2/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/last_convnext/convnext.2/act/Add_output_0']
936	Mul	/vector_field/last_convnext/convnext.2/act/Mul	['/vector_field/last_convnext/convnext.2/pwconv1/Conv_output_0', '/vector_field/last_convnext/convnext.2/act/Add_output_0']	['/vector_field/last_convnext/convnext.2/act/Mul_output_0']
937	Mul	/vector_field/last_convnext/convnext.2/act/Mul_1	['/vector_field/last_convnext/convnext.2/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/last_convnext/convnext.2/act/Mul_1_output_0']
938	Conv	/vector_field/last_convnext/convnext.2/pwconv2/Conv	['/vector_field/last_convnext/convnext.2/act/Mul_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.2.pwconv2.weight', 'tts.ttl.vector_field.last_convnext.convnext.2.pwconv2.bias']	['/vector_field/last_convnext/convnext.2/pwconv2/Conv_output_0']
939	Mul	/vector_field/last_convnext/convnext.2/Mul_2	['tts.ttl.vector_field.last_convnext.convnext.2.gamma', '/vector_field/last_convnext/convnext.2/pwconv2/Conv_output_0']	['/vector_field/last_convnext/convnext.2/Mul_2_output_0']
940	Add	/vector_field/last_convnext/convnext.2/Add	['/vector_field/last_convnext/convnext.2/Mul_output_0', '/vector_field/last_convnext/convnext.2/Mul_2_output_0']	['/vector_field/last_convnext/convnext.2/Add_output_0']
941	Mul	/vector_field/last_convnext/convnext.2/Mul_3	['/vector_field/last_convnext/convnext.2/Add_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.2/Mul_3_output_0']
942	Mul	/vector_field/last_convnext/convnext.3/Mul	['/vector_field/last_convnext/convnext.2/Mul_3_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.3/Mul_output_0']
943	Pad	/vector_field/last_convnext/convnext.3/dwconv/Pad	['/vector_field/last_convnext/convnext.3/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/last_convnext/convnext.3/dwconv/Pad_output_0']
944	Conv	/vector_field/last_convnext/convnext.3/dwconv/Conv	['/vector_field/last_convnext/convnext.3/dwconv/Pad_output_0', 'tts.ttl.vector_field.last_convnext.convnext.3.dwconv.weight', 'tts.ttl.vector_field.last_convnext.convnext.3.dwconv.bias']	['/vector_field/last_convnext/convnext.3/dwconv/Conv_output_0']
945	Mul	/vector_field/last_convnext/convnext.3/Mul_1	['/vector_field/last_convnext/convnext.3/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.3/Mul_1_output_0']
946	Transpose	/vector_field/last_convnext/convnext.3/norm/Transpose	['/vector_field/last_convnext/convnext.3/Mul_1_output_0']	['/vector_field/last_convnext/convnext.3/norm/Transpose_output_0']
947	LayerNormalization	/vector_field/last_convnext/convnext.3/norm/norm/LayerNormalization	['/vector_field/last_convnext/convnext.3/norm/Transpose_output_0', 'tts.ttl.vector_field.last_convnext.convnext.3.norm.norm.weight', 'tts.ttl.vector_field.last_convnext.convnext.3.norm.norm.bias']	['/vector_field/last_convnext/convnext.3/norm/norm/LayerNormalization_output_0']
948	Transpose	/vector_field/last_convnext/convnext.3/norm/Transpose_1	['/vector_field/last_convnext/convnext.3/norm/norm/LayerNormalization_output_0']	['/vector_field/last_convnext/convnext.3/norm/Transpose_1_output_0']
949	Conv	/vector_field/last_convnext/convnext.3/pwconv1/Conv	['/vector_field/last_convnext/convnext.3/norm/Transpose_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.3.pwconv1.weight', 'tts.ttl.vector_field.last_convnext.convnext.3.pwconv1.bias']	['/vector_field/last_convnext/convnext.3/pwconv1/Conv_output_0']
950	Div	/vector_field/last_convnext/convnext.3/act/Div	['/vector_field/last_convnext/convnext.3/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/last_convnext/convnext.3/act/Div_output_0']
951	Erf	/vector_field/last_convnext/convnext.3/act/Erf	['/vector_field/last_convnext/convnext.3/act/Div_output_0']	['/vector_field/last_convnext/convnext.3/act/Erf_output_0']
952	Add	/vector_field/last_convnext/convnext.3/act/Add	['/vector_field/last_convnext/convnext.3/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/last_convnext/convnext.3/act/Add_output_0']
953	Mul	/vector_field/last_convnext/convnext.3/act/Mul	['/vector_field/last_convnext/convnext.3/pwconv1/Conv_output_0', '/vector_field/last_convnext/convnext.3/act/Add_output_0']	['/vector_field/last_convnext/convnext.3/act/Mul_output_0']
954	Mul	/vector_field/last_convnext/convnext.3/act/Mul_1	['/vector_field/last_convnext/convnext.3/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/last_convnext/convnext.3/act/Mul_1_output_0']
955	Conv	/vector_field/last_convnext/convnext.3/pwconv2/Conv	['/vector_field/last_convnext/convnext.3/act/Mul_1_output_0', 'tts.ttl.vector_field.last_convnext.convnext.3.pwconv2.weight', 'tts.ttl.vector_field.last_convnext.convnext.3.pwconv2.bias']	['/vector_field/last_convnext/convnext.3/pwconv2/Conv_output_0']
956	Mul	/vector_field/last_convnext/convnext.3/Mul_2	['tts.ttl.vector_field.last_convnext.convnext.3.gamma', '/vector_field/last_convnext/convnext.3/pwconv2/Conv_output_0']	['/vector_field/last_convnext/convnext.3/Mul_2_output_0']
957	Add	/vector_field/last_convnext/convnext.3/Add	['/vector_field/last_convnext/convnext.3/Mul_output_0', '/vector_field/last_convnext/convnext.3/Mul_2_output_0']	['/vector_field/last_convnext/convnext.3/Add_output_0']
958	Mul	/vector_field/last_convnext/convnext.3/Mul_3	['/vector_field/last_convnext/convnext.3/Add_output_0', 'latent_mask']	['/vector_field/last_convnext/convnext.3/Mul_3_output_0']
959	Conv	/vector_field/proj_out/net/Conv	['/vector_field/last_convnext/convnext.3/Mul_3_output_0', 'tts.ttl.vector_field.proj_out.net.weight']	['/vector_field/proj_out/net/Conv_output_0']
